candidate_id,image_url,image_source_domain,image_source_type,source_page_url,license_evidence_url,license_checked_at,copyright_holder,license_type,license_verification,commercial_use,modification_use,attribution_required,required_attribution_text,operational_image_decision,evidence_level,decision_reason
busan-VB-325,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602100722403,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=325&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-402,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230190101989,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=402&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-333,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227160751479,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=333&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-285,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225174730014,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=285&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-335,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227163229549,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=335&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-396,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230180640227,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=396&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-264,https://www.visitbusan.net/uploadImgs/files/cntnts/20191224171115847,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=264&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-334,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227161822663,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=334&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-444,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231180337567,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=444&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-273,https://www.visitbusan.net/uploadImgs/files/cntnts/20250929174908393,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=273&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-274,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225160959194,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=274&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-340,https://www.visitbusan.net/uploadImgs/files/cntnts/20230901132543063,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=340&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-256,https://www.visitbusan.net/uploadImgs/files/cntnts/20191222171209005,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=256&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-409,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230194923757,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=409&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-419,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230205640434,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=419&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-362,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227204420832,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=362&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-372,https://www.visitbusan.net/uploadImgs/files/cntnts/20191229152254942,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=372&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-426,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231092729834,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=426&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-277,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225164342360,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=277&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-276,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225163741459,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=276&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-289,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226100545553,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=289&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-421,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230210358362,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=421&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-420,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230210019945,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=420&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-415,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230203235198,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=415&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-433,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231102223413,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=433&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-430,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231100856743,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=430&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-344,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227180139517,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=344&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-463,https://www.visitbusan.net/uploadImgs/files/cntnts/20251201114557109,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=463&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-445,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231181104098,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=445&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-279,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225165635368,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=279&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-288,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226093554532,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=288&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-260,https://www.visitbusan.net/uploadImgs/files/cntnts/20191222185645736,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=260&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-275,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225162953256,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=275&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-262,https://www.visitbusan.net/uploadImgs/files/cntnts/20191224093809621,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=262&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-432,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231101745599,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=432&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-359,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227202829011,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=359&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-425,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231091948765,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=425&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-358,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227202219554,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=358&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-281,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225170855698,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=281&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-343,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227175243198,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=343&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-361,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227203859552,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=361&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-347,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227184611977,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=347&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-290,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226101451768,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=290&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-458,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231193124555,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=458&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-459,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231193736138,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=459&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-397,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230181126685,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=397&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-527,https://www.visitbusan.net/uploadImgs/files/cntnts/20200110144727057,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=527&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-313,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226182356876,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=313&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-298,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226113720642,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=298&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-456,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231192024538,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=456&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-296,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226110347271,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=296&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-439,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231111302355,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=439&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-302,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226132812226,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=302&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-314,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226183133502,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=314&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-315,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226184130120,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=315&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-508,https://www.visitbusan.net/uploadImgs/files/cntnts/20200102141456051,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=508&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
