visitbusan_source_key,visitbusan_uc_seq,visitbusan_title_ko,visitbusan_content_type,canonical_id,canonical_title,distance_m,title_similarity,category_compatible,match_status,match_confidence,match_method,visitbusan_hours,visitbusan_address,visitbusan_phone,visitbusan_external_official_url,visitbusan_source_detail_url,canonical_image_url,provenance_note,review_reason
VisitBusanContent:food:1480:ko,1480,굿모닝홍콩,food,busan-F-00194,굿모닝홍콩,0,1.0000,Y,matched,high,geo_title_category,화-금 11:30-20:00 (19:00 라스트오더) 토-일 11:30-18:00 (17:00 라스트오더),부산진구 서전로 47번길 19 1층,0507-1334-3724,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1480&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602142611057_ttiel,canon:FoodService:1480:ko,dist=0m sim=1.000
VisitBusanContent:food:1479:ko,1479,우봉,food,busan-F-00193,우봉,0,1.0000,Y,matched,high,geo_title_category,"11:30-15:00 / 17:00-22:00 (14:00, 21:00 라스트오더)",해운대구 마린시티1로 155 하이페리온상가 2층,0507-1385-0641,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1479&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602141753998_ttiel,canon:FoodService:1479:ko,dist=0m sim=1.000
VisitBusanContent:food:1478:ko,1478,우토피아,food,busan-F-00192,우토피아,0,1.0000,Y,matched,high,geo_title_category,12:00-15:00 / 17:00-23:00 (22:00 라스트오더),수영구 광안해변로 249 3층,0507-1388-3199,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1478&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418125531238_ttiel,canon:FoodService:1478:ko,dist=0m sim=1.000
VisitBusanContent:food:1477:ko,1477,어밤부,food,busan-F-00191,어밤부,0,1.0000,Y,matched,high,geo_title_category,매일 11:00-21:00 (브레이크타임 15:00-15:30) (20:00 라스트오더),해운대구 송정광어골로 87 1층,0507-1366-8183,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1477&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419173453394_ttiel,canon:FoodService:1477:ko,dist=0m sim=1.000
VisitBusanContent:food:1476:ko,1476,육화목,food,busan-F-00190,육화목,0,1.0000,Y,matched,high,geo_title_category,월-금 : 16:00-23:00,해운대구 좌동순환로8번길 78,051-743-5747,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1476&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602135638172_ttiel,canon:FoodService:1476:ko,dist=0m sim=1.000
VisitBusanContent:food:1475:ko,1475,명란브랜드연구소,food,busan-F-00189,명란브랜드연구소,0,1.0000,Y,matched,high,geo_title_category,화-토 : 10:00-21:00 (20:00 라스트 오더) 일 : 10:00-19:00 (18:00 라스트 오더),동구 영초윗길 22-1,051-463-9182,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1475&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602135143501_ttiel,canon:FoodService:1475:ko,dist=0m sim=1.000
VisitBusanContent:food:1474:ko,1474,부산대 포맨티코 본점,food,busan-F-00188,부산대 포맨티코 본점,0,1.0000,Y,matched,high,geo_title_category,11:00-15:00 / 16:30-21:00,금정구 장전로 12번길 16,051-583-2682,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1474&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416103220485_ttiel,canon:FoodService:1474:ko,dist=0m sim=1.000
VisitBusanContent:food:1467:ko,1467,바우노바,food,busan-F-00187,바우노바,0,1.0000,Y,matched,high,geo_title_category,월-금 : 07:30-21:30 토-일 : 11:00-21:00 (라스트오더 20:30),중구 광복로 97번길 6,051-253-3757,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1467&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419095023870_ttiel,canon:FoodService:1467:ko,dist=0m sim=1.000
VisitBusanContent:food:1466:ko,1466,보리종파티세리 본점,food,busan-F-00186,보리종파티세리 본점,0,1.0000,Y,matched,high,geo_title_category,월-일 : 08:30-22:00,금정구 중앙대로 1667 1층,051-513-5200,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1466&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601212247424_ttiel,canon:FoodService:1466:ko,dist=0m sim=1.000
VisitBusanContent:food:1465:ko,1465,bread365,food,busan-F-00185,bread365,0,1.0000,Y,matched,high,geo_title_category,월-토 : 10:30-18:00,남구 못골로 41번길 13 상가 205동 101호,051-711-1951,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1465&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601211556571_ttiel,canon:FoodService:1465:ko,dist=0m sim=1.000
VisitBusanContent:food:1464:ko,1464,브레이크인커피,food,busan-F-00184,브레이크인커피,0,1.0000,Y,matched,high,geo_title_category,월-일 : 10:00-21:50 (21:00 라스트 오더),기장군 정관읍 병산로 117,051-728-7081,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1464&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601210950063_ttiel,canon:FoodService:1464:ko,dist=0m sim=1.000
VisitBusanContent:food:1463:ko,1463,브리타니,food,busan-F-00183,브리타니,0,1.0000,Y,matched,high,geo_title_category,평일: 11:00-19:00 (18:00 라스트오더) 주말/공휴일: 11:00-20:00 (19:00 라스트오더),강서구 가덕해안로 663,0507-1368-4172,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1463&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601210303799_ttiel,canon:FoodService:1463:ko,dist=0m sim=1.000
VisitBusanContent:food:1462:ko,1462,빌라빌레쿨라,food,busan-F-00182,빌라빌레쿨라,0,1.0000,Y,matched,high,geo_title_category,월-토 : 11:00-19:00,동래구 여고로 63번 나길 8,0507-1379-0100,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1462&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601205653276_ttiel,canon:FoodService:1462:ko,dist=0m sim=1.000
VisitBusanContent:food:1461:ko,1461,아데초이,food,busan-F-00181,아데초이,0,1.0000,Y,matched,high,geo_title_category,월-일 : 09:00-22:00,기장군 일광읍 문오성길 162-1,070-8804-1355,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1461&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601205022576_ttiel,canon:FoodService:1461:ko,dist=0m sim=1.000
VisitBusanContent:food:1460:ko,1460,올드머그,food,busan-F-00180,올드머그,0,1.0000,Y,matched,high,geo_title_category,월-일 : 06:30-24:00 (22:00 라스트 오더),"해운대구 송정구덕포길 122, 1층",051-704-9004,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1460&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419175034497_ttiel,canon:FoodService:1460:ko,dist=0m sim=1.000
VisitBusanContent:food:1459:ko,1459,용호동할매팥빙수단팥죽 본점,food,busan-F-00179,용호동할매팥빙수단팥죽 본점,0,1.0000,Y,matched,high,geo_title_category,월-일 : 09:00-22:00 *하절기 - 22:30 *동절기 - 22:00,남구 용호로 90번길 24,0507-1401-9946,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1459&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601183719085_ttiel,canon:FoodService:1459:ko,dist=0m sim=1.000
VisitBusanContent:food:1458:ko,1458,1966정원 천성항점,food,busan-F-00178,1966정원 천성항점,0,1.0000,Y,matched,high,geo_title_category,월-금: 10:00-16:00 (15:00 라스트오더) 토-일: 10:00-20:00 (19:00 라스트오더),"강서구 가덕해안로 787-1 1,2층",051-971-9925,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1458&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601155348503_ttiel,canon:FoodService:1458:ko,dist=0m sim=1.000
VisitBusanContent:food:1457:ko,1457,제주복국,food,busan-F-00177,제주복국,0,1.0000,Y,matched,high,geo_title_category,10:00-15:00 / 17:00-20:30,영도구 절영로 481,051-405-5050,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1457&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418144007166_ttiel,canon:FoodService:1457:ko,dist=0m sim=1.000
VisitBusanContent:food:1456:ko,1456,일미아구찜,food,busan-F-00176,일미아구찜,0,1.0000,Y,matched,high,geo_title_category,월-일 : 10:30-20:00 *화요일 정기 휴무,기장군 일광읍 학리등대로 102,051-724-3318,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1456&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416143826363_ttiel,canon:FoodService:1456:ko,dist=0m sim=1.000
VisitBusanContent:food:1455:ko,1455,오륙도낙지 범일본점,food,busan-F-00175,오륙도낙지 범일본점,0,1.0000,Y,matched,high,geo_title_category,10:30-21:00,동구 정공단로 46-1,0507-1403-1593,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1455&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601150706501_ttiel,canon:FoodService:1455:ko,dist=0m sim=1.000
VisitBusanContent:food:1454:ko,1454,오대양횟집,food,busan-F-00174,오대양횟집,0,1.0000,Y,matched,high,geo_title_category,매일 10:30~22:00 *일요일 휴무,사상구 주례로 12,051-327-9463,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1454&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601145535123_ttiel,canon:FoodService:1454:ko,dist=0m sim=1.000
VisitBusanContent:food:1453:ko,1453,소문난원조조방낙지본점,food,busan-F-00173,소문난원조조방낙지본점,0,1.0000,Y,matched,high,geo_title_category,화-일 : 11:00-21:00 (15:00-17:00 브레이크 타임) (20:30 라스트 오더),동래구 명륜로 94번길 37,051-555-7763,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1453&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601144332074_ttiel,canon:FoodService:1453:ko,dist=0m sim=1.000
VisitBusanContent:food:1452:ko,1452,이흥용과자점 부산대직영점,food,busan-F-00172,이흥용과자점 부산대직영점,0,1.0000,Y,matched,high,geo_title_category,월-일 : 08:30-21:00,금정구 부산대학로 63번길 30,051-711-4454,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1452&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416104103550_ttiel,canon:FoodService:1452:ko,dist=0m sim=1.000
VisitBusanContent:food:1451:ko,1451,원조 바다집,food,busan-F-00171,원조 바다집,0,1.0000,Y,matched,high,geo_title_category,월-일 : 11:00-21:00,중구 광복로 43번길 18-5,051-245-1924,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1451&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419111526831_ttiel,canon:FoodService:1451:ko,dist=0m sim=1.000
VisitBusanContent:food:1450:ko,1450,초량온당,food,busan-F-00170,초량온당,0,1.0000,Y,matched,high,geo_title_category,화-토 : 12:00-19:00,"동구 초량중로 135, 1층",0507-1318-1271,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1450&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416173526207_ttiel,canon:FoodService:1450:ko,dist=0m sim=1.000
VisitBusanContent:food:1448:ko,1448,칠암사계,food,busan-F-00169,칠암사계,0,1.0000,Y,matched,high,geo_title_category,월-일 : 10:00-21:00,기장군 일광읍 칠암1길 7-10,0507-1318-4900,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1448&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416143959104_ttiel,canon:FoodService:1448:ko,dist=0m sim=1.000
VisitBusanContent:food:1447:ko,1447,커피스가모 인 서면,food,busan-F-00168,커피스가모 인 서면,0,1.0000,Y,matched,high,geo_title_category,월-일 : 10:30-22:00,부산진구 가야대로 755번길 23 1층,051-818-1007,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1447&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230531125707807_ttiel,canon:FoodService:1447:ko,dist=0m sim=1.000
VisitBusanContent:food:1446:ko,1446,큐제,food,busan-F-00167,큐제,0,1.0000,Y,matched,high,geo_title_category,월-금 : 08:30-22:00 (21:30 라스트 오더) 토-일 : 11:00-21:00 (20:30 라스트 오더),부산 연제구 중앙대로1043번길 34,0507-1392-8489,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1446&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230531124838775_ttiel,canon:FoodService:1446:ko,dist=0m sim=1.000
VisitBusanContent:food:1445:ko,1445,피아크 카페&베이커리,food,busan-F-00166,피아크 카페&베이커리,0,1.0000,Y,matched,high,geo_title_category,월-일 : 10:00-23:00,영도구 해양로 195번길 180 4층,051-404-9204,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1445&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20250529162311917_ttiel,canon:FoodService:1445:ko,dist=0m sim=1.000
VisitBusanContent:food:1441:ko,1441,미청식당,food,busan-F-00165,미청식당,0,1.0000,Y,matched,high,geo_title_category,월-금 : 10:00-20:00 (15:00-17:00 브레이크 타임) (19:40 라스트 오더) 토-일 : 10:00-20:00 (19:40 라스트 오더),기장군 일광읍 기장해안로 1303,051-721-7050,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1441&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230525150604270_ttiel,canon:FoodService:1441:ko,dist=0m sim=1.000
VisitBusanContent:food:1439:ko,1439,까치횟집,food,busan-F-00164,까치횟집,0,1.0000,Y,matched,high,geo_title_category,월-일 : 10:30-22:30,수영구 광안해변로344번길 17-20 풍경타워,0507-1400-5663,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1439&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230524164757051_ttiel,canon:FoodService:1439:ko,dist=0m sim=1.000
VisitBusanContent:food:1438:ko,1438,궁중해물탕 조씨집 대연본점,food,busan-F-00163,궁중해물탕 조씨집 대연본점,0,1.0000,Y,matched,high,geo_title_category,월-토 : 11:30-21:40 (20:50 라스트 오더),남구 진남로 7-11,0507-1323-4749,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1438&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230524163636778_ttiel,canon:FoodService:1438:ko,dist=0m sim=1.000
VisitBusanContent:food:1437:ko,1437,청해수산,food,busan-F-00162,청해수산,0,1.0000,Y,matched,high,geo_title_category,월-일 : 12:30-22:00 (21:00 라스트 오더) *화요일 정기 휴무,영도구 태종로 113번길 35,051-412-6888,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1437&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418144242123_ttiel,canon:FoodService:1437:ko,dist=0m sim=1.000
VisitBusanContent:food:1436:ko,1436,마파람해물찜해물탕 구서본점,food,busan-F-00161,마파람해물찜해물탕 구서본점,0,1.0000,Y,matched,high,geo_title_category,11:00-15:00 / 17:00-22:30,금정구 금강로 418 2층,051-557-5577,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1436&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230523140214260_ttiel,canon:FoodService:1436:ko,dist=0m sim=1.000
VisitBusanContent:food:1289:ko,1289,우연횟집,food,busan-F-00160,우연횟집,0,1.0000,Y,matched,high,geo_title_category,월-토 : 18:00-24:00 (23:00 라스트 오더),"낙동대로535번길18, 1층",0507-1461-0813,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1289&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512175424144_ttiel,canon:FoodService:1289:ko,dist=0m sim=1.000
VisitBusanContent:food:1287:ko,1287,오공떵번,food,busan-F-00159,오공떵번,0,1.0000,Y,matched,high,geo_title_category,월-금 : 11:00-20:00 토요일 : 11:00-17:00,"승학로 50, 1층",051-292-4441,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1287&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512165954952_ttiel,canon:FoodService:1287:ko,dist=0m sim=1.000
VisitBusanContent:food:1286:ko,1286,함양본가어탕국수,food,busan-F-00158,함양본가어탕국수,0,1.0000,Y,matched,high,geo_title_category,월-일 : 10:00-22:00 *격주 일요일 정기 휴무,사상로181번길36,051-312-4321,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1286&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512164338161_ttiel,canon:FoodService:1286:ko,dist=0m sim=1.000
VisitBusanContent:food:1284:ko,1284,전골그집 주례본점,food,busan-F-00157,전골그집 주례본점,0,1.0000,Y,matched,high,geo_title_category,월-금 : 11:00-22:00 (14:00-17:00 브레이크 타임) (21:00 라스트 오더) 일요일 : 17:00-22:00 (21:00 라스트 오더),"가야대로 268-15, 1층",0507-1376-7988,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1284&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512155859812_ttiel,canon:FoodService:1284:ko,dist=0m sim=1.000
VisitBusanContent:food:1282:ko,1282,대왕불맛,food,busan-F-00156,대왕불맛,0,1.0000,Y,matched,high,geo_title_category,"월-일 : 16:00-01:00 *2,4째 주 월요일 정기 휴무","덕상로 54, 1층",051-303-5755,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1282&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512145041261_ttiel,canon:FoodService:1282:ko,dist=0m sim=1.000
VisitBusanContent:food:1281:ko,1281,평양집,food,busan-F-00155,평양집,0,1.0000,Y,matched,high,geo_title_category,월-토 : 10:30-16:00 (15:30 라스트 오더),금곡대로 20번길 21,0507-1475-5455,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1281&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512143357001_ttiel,canon:FoodService:1281:ko,dist=0m sim=1.000
VisitBusanContent:food:1279:ko,1279,웅천집,food,busan-F-00154,웅천집,0,1.0000,Y,matched,high,geo_title_category,월-일 : 11:30-21:30 (15:00-16:00 브레이크 타임) (20:30 라스트 오더),금곡대로616번길 7-14,051-332-8740,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1279&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512131313725_ttiel,canon:FoodService:1279:ko,dist=0m sim=1.000
VisitBusanContent:food:1278:ko,1278,금용만두,food,busan-F-00153,금용만두,0,1.0000,Y,matched,high,geo_title_category,월-일 : 10:30-20:30,구포만세길 75,051-332-1261,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1278&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417154726545_ttiel,canon:FoodService:1278:ko,dist=0m sim=1.000
VisitBusanContent:food:1277:ko,1277,구공탄,food,busan-F-00152,구공탄,0,1.0000,Y,matched,high,geo_title_category,월-토 : 16:00-24:00,동평로 75,0507-1309-9204,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1277&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512114353372_ttiel,canon:FoodService:1277:ko,dist=0m sim=1.000
VisitBusanContent:food:1276:ko,1276,전통음식점 원양,food,busan-F-00151,전통음식점 원양,0,1.0000,Y,matched,high,geo_title_category,"월-일 : 11:00-22:30 *1,3번째 일요일 정기 휴무",동평로 420번길 23,010-4545-0773,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1276&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512113115093_ttiel,canon:FoodService:1276:ko,dist=0m sim=1.000
VisitBusanContent:food:1275:ko,1275,장어촌,food,busan-F-00150,장어촌,0,1.0000,Y,matched,high,geo_title_category,월-일 : 11:00-23:00,부산진구 부전로96번길 36,051-803-9617,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1275&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602134652545_ttiel,canon:FoodService:1275:ko,dist=0m sim=1.000
VisitBusanContent:food:1273:ko,1273,동백아가씨1961 서면점,food,busan-F-00149,동백아가씨1961 서면점,0,1.0000,Y,matched,high,geo_title_category,화-일 : 11:30-21:00 (16:00-17:00 브레이크 타임),서전로37번길 18,0507-1373-1961,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1273&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512105240390_ttiel,canon:FoodService:1273:ko,dist=0m sim=1.000
VisitBusanContent:food:1272:ko,1272,경찰서옆초밥집,food,busan-F-00148,경찰서옆초밥집,0,1.0000,Y,matched,high,geo_title_category,화요일~일요일 11:30~21:00 (15:00~17:00 브레이크타임),부산광역시 부산진구 부전로 92 1층,0507-1408-3189,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1272&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512104118922_ttiel,canon:FoodService:1272:ko,dist=0m sim=1.000
VisitBusanContent:food:1271:ko,1271,타이빈,food,busan-F-00147,타이빈,0,1.0000,Y,matched,high,geo_title_category,11:00-15:00 / 17:00-22:00,동래구 금강로73번길 12,051-558-8885,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1271&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20250515170015997_ttiel,canon:FoodService:1271:ko,dist=0m sim=1.000
VisitBusanContent:food:1270:ko,1270,초록담미역국,food,busan-F-00146,초록담미역국,0,1.0000,Y,matched,high,geo_title_category,월-일 : 10:00-20:30 (15:00-16:30 브레이크 타임) (19:30 라스트 오더) *화요일 정기 휴무,"동래구 사직로 73, 2층",0507-1422-5256,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1270&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608101144664_ttiel,canon:FoodService:1270:ko,dist=0m sim=1.000
VisitBusanContent:food:1269:ko,1269,조방낙지마당,food,busan-F-00145,조방낙지마당,0,1.0000,Y,matched,high,geo_title_category,월-토 : 10:30-21:30,사직북로47번길 14-4,051-505-0708,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1269&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512094717830_ttiel,canon:FoodService:1269:ko,dist=0m sim=1.000
VisitBusanContent:food:1268:ko,1268,세연정,food,busan-F-00144,세연정,0,1.0000,Y,matched,high,geo_title_category,월-일 : 11:30-22:00,충렬대로 149,051-506-6666,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1268&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512093357835_ttiel,canon:FoodService:1268:ko,dist=0m sim=1.000
VisitBusanContent:food:1266:ko,1266,밀보스79,food,busan-F-00143,밀보스79,0,1.0000,Y,matched,high,geo_title_category,월-일 : 12:00-02:00,명륜로129번나길 11,0507-1341-8568,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1266&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511175416697_ttiel,canon:FoodService:1266:ko,dist=0m sim=1.000
VisitBusanContent:food:1265:ko,1265,미미루,food,busan-F-00142,미미루,0,1.0000,Y,matched,high,geo_title_category,11:30-15:00 / 17:00-21:00,온천장로 91-1,051-555-6609,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1265&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417100446762_ttiel,canon:FoodService:1265:ko,dist=0m sim=1.000
VisitBusanContent:food:1264:ko,1264,먹음직 온천천점,food,busan-F-00141,먹음직 온천천점,0,1.0000,Y,matched,high,geo_title_category,월-금 : 16:00-23:00 (22:00 라스트 오더) 토-일 : 12:00-23:00 (15:00-16:00 브레이크 타임) (22:00 라스트 오더),온천천로431번길 4-1,0507-1319-2888,https://www.instagram.com/look__delicious/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1264&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511173540705_ttiel,canon:FoodService:1264:ko,dist=0m sim=1.000
VisitBusanContent:food:1260:ko,1260,초량통닭,food,busan-F-00139,초량통닭,0,1.0000,Y,matched,high,geo_title_category,월-토 : 16:00-23:30,초량로 15,051-468-2738,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1260&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511163126270_ttiel,canon:FoodService:1260:ko,dist=0m sim=1.000
VisitBusanContent:food:1257:ko,1257,양지추어탕,food,busan-F-00138,양지추어탕,0,1.0000,Y,matched,high,geo_title_category,월-일 : 11:00-20:00,중앙대로371번길 70-4,051-467-3924,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1257&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511160051644_ttiel,canon:FoodService:1257:ko,dist=0m sim=1.000
VisitBusanContent:food:1256:ko,1256,소우닭계,food,busan-F-00137,소우닭계,0,1.0000,Y,matched,high,geo_title_category,월-일 : 10:00-22:00,조방로 16번길 20,051-633-2292,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1256&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511154322467_ttiel,canon:FoodService:1256:ko,dist=0m sim=1.000
VisitBusanContent:food:1255:ko,1255,동촌황정순수육전골,food,busan-F-00136,동촌황정순수육전골,0,1.0000,Y,matched,high,geo_title_category,월 -토 : 10:00-22:00,조방로39-12,051-637-7178,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1255&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511153102499_ttiel,canon:FoodService:1255:ko,dist=0m sim=1.000
