candidate_id,canonical_id,candidate_status,title_ko,category,subcategory,content_type,latitude,longitude,coordinate_distance_m,hours,address,phone,external_official_url,source_detail_url,image_url,visitbusan_uc_seq,linked_source_keys,field_provenance,category_compatibility_method,review_reason,merge_target_id
busan-VB-371,,web_only_new,눈부신 부산을 선물하다 황령산 전망쉼터,attraction,unknown,attraction,35.158115,129.08269,,블루뱅 황령산점 매일 11:00~02:00,부산광역시 남구 황령산로 391-39,블루뱅 황령산점 0507-1481-1425,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=371&lang_cd=ko,,371,VisitBusanContent:attraction:371:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-369,,web_only_new,눈물로 약속한 공간 영도대교,attraction,unknown,attraction,35.095295,129.03656,,,부산광역시 영도구 태종로 46,부산시설공단 1670-8114,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=369&lang_cd=ko,,369,VisitBusanContent:attraction:369:ko,"{""title_ko"":""visitbusan"",""hours"":""none"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-272,,web_only_new,마음에 책갈피 하나를 꽂다 - 보수동책방골목,attraction,unknown,attraction,35.103367,129.02663,,가게별 상이(20:00 전후 업무 종료),부산광역시 중구 보수동1가 151-1,부산종합관광안내소 051-253-8253,http://www.bosubook.com/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=272&lang_cd=ko,,272,VisitBusanContent:attraction:272:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-325,,web_only_new,"봄, 여름, 가을, 겨울이 다 달라 삼락생태공원",attraction,unknown,attraction,35.16884,128.97397,,상시,부산광역시 사상구 삼락동 29-46,051-303-0048,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=325&lang_cd=ko,,325,VisitBusanContent:attraction:325:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-402,,web_only_new,영남 3대사찰 범어사를 만나다,attraction,unknown,attraction,35.283646,129.06854,,매일 08:00 - 17:00,부산광역시 금정구 범어사로 250,051-508-3122,https://www.beomeo.kr/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=402&lang_cd=ko,,402,VisitBusanContent:attraction:402:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-333,,web_only_new,알록달록 포토존 가득한 부네치아 장림포구,attraction,unknown,attraction,35.080727,128.95694,,,부산광역시 사하구 장림로93번길 72,051-220-4502,https://www.saha.go.kr/tour/contents.do?mId=0101110000,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=333&lang_cd=ko,,333,VisitBusanContent:attraction:333:ko,"{""title_ko"":""visitbusan"",""hours"":""none"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-285,,web_only_new,광안리 바다의 낭만 민락수변공원,attraction,unknown,attraction,35.15487,129.13399,,상시,부산광역시 수영구 민락동 110-19,051-610-4729,https://www.suyeong.go.kr/tour/index.suyeong?menuCd=DOM_000001102004001000,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=285&lang_cd=ko,,285,VisitBusanContent:attraction:285:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-335,,web_only_new,"즐거움과 편안함, 두근거림이 함께하는 렛츠런파크",attraction,unknown,attraction,35.1566,128.87521,,금~일 09:30~18:00,부산광역시 강서구 가락대로 929,1566-3333,http://park.kra.co.kr/busan_main.do,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=335&lang_cd=ko,,335,VisitBusanContent:attraction:335:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-396,,web_only_new,금정산이 있어 더 부산다운 부산,attraction,unknown,attraction,35.280136,129.0512,,상시,부산광역시 금정구 금성동,,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=396&lang_cd=ko,,396,VisitBusanContent:attraction:396:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-264,,web_only_new,"오래된 이야기가 있는 곳, 문화공감수정 그리고 초량1941",attraction,unknown,attraction,35.125793,129.04265,,문화공감 수정 : 화~일 10:00~17:00(입장 16:30까지) 초량1941 : 매일 10:30~18:00,문화공감 수정 : 부산광역시 동구 홍곡로 75 초량1941 : 부산광역시 동구 망양로 533-5,문화공감 수정 : 051-441-0740 초량 1941 : 051-462-7774,https://ntchmgsugung.modoo.at/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=264&lang_cd=ko,,264,VisitBusanContent:attraction:264:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-334,,web_only_new,아는 만큼 보이는 섬 가덕도,attraction,unknown,attraction,35.022896,128.8172,,상시,부산광역시 강서구 가덕해안로 21,051-970-4062(강서구청 문화체육과),,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=334&lang_cd=ko,,334,VisitBusanContent:attraction:334:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-444,,web_only_new,"하늘과 바다가 만나는 길, 가덕도 연대봉",attraction,unknown,attraction,35.026875,128.83395,,상시,부산광역시 강서구 천성동,051-970-4062(강서구청 문화체육과),,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=444&lang_cd=ko,,444,VisitBusanContent:attraction:444:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-273,,web_only_new,대한민국 피란수도 부산을 만나다.,attraction,unknown,attraction,35.103527,129.01735,,화~일 / 09:00~18:00,부산광역시 서구 임시수도기념로 45,051-244-6345,https://www.busan.go.kr/monument/index,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=273&lang_cd=ko,,273,VisitBusanContent:attraction:273:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-274,,web_only_new,대한민국의 역사적 가치를 품은 동아대학교 석당박물관,attraction,unknown,attraction,35.10497,129.01926,,화~일/09:30 ~ 17:00 (입장 16:30),부산광역시 서구 구덕로 225,051-200-8493,http://museum.donga.ac.kr/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=274&lang_cd=ko,,274,VisitBusanContent:attraction:274:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-340,,web_only_new,과학을 알면 미래가 보인다! 국립부산과학관,attraction,unknown,attraction,35.20468,129.2127,,화~일 09:30~17:30(입장 16:30분까지),부산광역시 기장군 기장읍 동부산관광6로 59,051-750-2300,https://www.sciport.or.kr/kor/Main.do,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=340&lang_cd=ko,,340,VisitBusanContent:attraction:340:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-256,,web_only_new,역사가 살아 숨 쉬는 깡깡이예술마을,attraction,unknown,attraction,35.092648,129.03255,,"평일, 주말 10:00~17:00 가급적 평일 낮 시간 제외, 주말 혹은 통합투어 프로그램 이용 요망",부산광역시 영도구 대평북로 36 깡깡이 안내센터,051-418-3336,http://kangkangee.com,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=256&lang_cd=ko,,256,VisitBusanContent:attraction:256:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-409,,web_only_new,오리지널 부산은 바로 여기! 동래읍성,attraction,unknown,attraction,35.20975,129.08997,,화~일 09:00 ~ 18:00,부산 동래구 명륜동 산48-2,051-550-6634,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=409&lang_cd=ko,,409,VisitBusanContent:attraction:409:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-419,,web_only_new,"가야 왕국의 귀환, 복천박물관/복천동고분군",attraction,unknown,attraction,35.208885,129.09116,,09:00 ~ 18:00 (입장 17:00까지),부산광역시 동래구 복천로 63,051-554-4263,http://museum.busan.go.kr/bokcheon/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=419&lang_cd=ko,,419,VisitBusanContent:attraction:419:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-362,,web_only_new,소확행은 공원이지_APEC나루공원,attraction,unknown,attraction,35.170307,129.12564,,상시,부산광역시 해운대구 수영강변대로 85,051-749-4000,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=362&lang_cd=ko,,362,VisitBusanContent:attraction:362:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-372,,web_only_new,와이어공장에서 문화공장으로 F1963,attraction,unknown,attraction,35.176933,129.11496,,월~일/09:00 ~ 21:00(매장별 운영시간 상이),부산광역시 수영구 구락로123번길 20,051-756-1963,http://www.f1963.org/ko/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=372&lang_cd=ko,,372,VisitBusanContent:attraction:372:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-426,,web_only_new,백양산에 올라 부산을 보다,attraction,unknown,attraction,35.182827,129.02196,,상시,부산광역시 부산진구 당감동,051-605-4091,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=426&lang_cd=ko,,426,VisitBusanContent:attraction:426:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-277,,web_only_new,세계인이 기억하는 땅 유엔기념공원,attraction,unknown,attraction,35.1277,129.09775,,유엔기념공원 : 09:00~18:00(5월~9월) / 09:00~17:00(10월~4월) 유엔평화기념관 10:00~18:00 (입장 17:30분까지) (※10.17~12.31 리뉴얼 공사로 부분 관람 가능),유엔기념공원 : 부산광역시 남구 유엔평화로 93 유엔평화기념관 : 부산광역시 남구 홍곡로320번길 106,유엔기념공원 : 051-625-0625 유엔평화기념관 : 051-901-1400,https://unmck.or.kr/kor/main/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=277&lang_cd=ko,,277,VisitBusanContent:attraction:277:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-276,,web_only_new,"부산의 역사, 대한민국의 역사",attraction,unknown,attraction,35.12957,129.09451,,09:00~18:00 (입장 17:00까지),부산광역시 남구 유엔평화로 63,051-610-7111,http://museum.busan.go.kr/busan,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=276&lang_cd=ko,,276,VisitBusanContent:attraction:276:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-289,,web_only_new,벡스코 옆 미술관 부산시립미술관,attraction,unknown,attraction,35.16702,129.1369,,본관/ 화요일~일요일 10:00~18:00 이우환 공간(별관) /화요일~일요일 10:00~18:00(입장 17:30까지),부산광역시 해운대구 APEC로 58,0507-1404-2602 051-740-2603(이우환 공간),http://art.busan.go.kr,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=289&lang_cd=ko,,289,VisitBusanContent:attraction:289:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-421,,web_only_new,영화도시 부산의 랜드마크 영화의 전당,attraction,unknown,attraction,35.171055,129.12703,,매일 / 프로그램별 상이(홈페이지 참조),부산광역시 해운대구 수영강변대로 120,051-780-6000/6080,http://www.dureraum.org,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=421&lang_cd=ko,,421,VisitBusanContent:attraction:421:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-420,,web_only_new,주말엔 방콕 말고 벡스코!,attraction,unknown,attraction,35.169247,129.13628,,행사별 상이(홈페이지 참조),부산광역시 해운대구 APEC로 55,051-740-7300,http://www.bexco.co.kr,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=420&lang_cd=ko,,420,VisitBusanContent:attraction:420:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-415,,web_only_new,부산 속 작은 중국 상해거리를 걷다,attraction,unknown,attraction,35.113808,129.03786,,상시(가게별 상이),부산광역시 동구 중앙대로179번길 1,,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=415&lang_cd=ko,,415,VisitBusanContent:attraction:415:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-433,,web_only_new,"자연 암벽에 내려앉은 부처의 염원, 석불사",attraction,unknown,attraction,35.221504,129.04861,,상시,부산광역시 북구 만덕고개길 143-79,051-332-1690,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=433&lang_cd=ko,,433,VisitBusanContent:attraction:433:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-430,,web_only_new,"추억과 자연이 공존하는 곳, 성지곡수원지",attraction,unknown,attraction,35.187065,129.04105,,상시,부산광역시 부산진구 새싹로 295,051-860-7848,https://www.bisco.or.kr/bschildpark/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=430&lang_cd=ko,,430,VisitBusanContent:attraction:430:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-344,,web_only_new,아이와 함께 자연 속으로 어린이대공원,attraction,unknown,attraction,35.184998,129.04153,,상시,부산광역시 부산진구 새싹로 295,051-860-7848,https://www.bisco.or.kr/bschildpark/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=344&lang_cd=ko,,344,VisitBusanContent:attraction:344:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-463,,web_only_new,"‘스포원’, 낮부터 밤까지 즐거움 가득!",attraction,unknown,attraction,35.291504,129.10487,,홈페이지 참조,부산광역시 금정구 체육공원로399번길 324,1577-0880,http://www.spo1.or.kr/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=463&lang_cd=ko,,463,VisitBusanContent:attraction:463:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-445,,web_only_new,부산의 가을을 담은 승학산 억새평원,attraction,unknown,attraction,35.116604,128.97968,,상시,부산광역시 사하구 당리동 산 45-1,051-220-4536(사하구청 산림녹지과),,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=445&lang_cd=ko,,445,VisitBusanContent:attraction:445:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-279,,web_only_new,"신선대, 신선이 사랑한 풍경",attraction,unknown,attraction,35.102272,129.10277,,상시,부산광역시 남구 신선대산복로 174번길 78,,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=279&lang_cd=ko,,279,VisitBusanContent:attraction:279:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-288,,web_only_new,묘지 비석을 품은 동네 아미동 비석문화마을,attraction,unknown,attraction,35.099068,129.0127,,상시,부산광역시 서구 아미로49,051-240-4496,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=288&lang_cd=ko,,288,VisitBusanContent:attraction:288:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-260,,web_only_new,400년간 지켜온 자연 그대로의 숲을 만나다,attraction,unknown,attraction,35.287334,129.17046,,"평일, 주말 09:00~18:00 (입장마감 17시 00분)",부산광역시 기장군 철마면 웅천리 520-10,051-721-9183,http://ahopsan.com,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=260&lang_cd=ko,,260,VisitBusanContent:attraction:260:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-275,,web_only_new,아픈 역사에 위로를 국립일제강제동원역사관,attraction,unknown,attraction,35.124355,129.09192,,화~일/09:30 ~ 17:30(17:00 이후 입장불가),부산광역시 남구 홍곡로320번길 100,051-629-8600,https://www.fomo.or.kr/museum/kor/Main.do,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=275&lang_cd=ko,,275,VisitBusanContent:attraction:275:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-262,,web_only_new,"나만 알고 싶은 해수욕장, 임랑해수욕장",attraction,unknown,attraction,35.31905,129.26451,,09:00~18:00 (개장 중 입수가능 시간),부산광역시 기장군 장안읍 임랑리,051-709-5448,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=262&lang_cd=ko,,262,VisitBusanContent:attraction:262:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-432,,web_only_new,마린시티와 광안대교를 품은 장산 정상으로,attraction,unknown,attraction,35.193577,129.14497,,상시,부산광역시 해운대구 좌동 1390(대천공원),,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=432&lang_cd=ko,,432,VisitBusanContent:attraction:432:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-359,,web_only_new,봉래산 전망이 끝내줘요~!,attraction,unknown,attraction,35.08219,129.05524,,상시,부산광역시 영도구 신선동3가 산3,051-419-4041(영도구청 문화관광과),,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=359&lang_cd=ko,,359,VisitBusanContent:attraction:359:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-425,,web_only_new,불광산과 그 계곡을 두른 천년고찰 장안사,attraction,unknown,attraction,35.37473,129.2329,,상시,부산광역시 기장군 장안읍 장안로 482,051-727-2393,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=425&lang_cd=ko,,425,VisitBusanContent:attraction:425:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-358,,web_only_new,‘쌈마이 감성’ 가득한 호랑이마을 호천마을,attraction,unknown,attraction,35.144295,129.05106,,상시,부산광역시 부산진구 엄광로 491,,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=358&lang_cd=ko,,358,VisitBusanContent:attraction:358:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-281,,web_only_new,책과 함께하는 영원한 여행 이터널저니,attraction,unknown,attraction,35.197235,129.22784,,매주 목요일~화요일 12:00~20:00,부산광역시 기장군 기장읍 기장해안로 268-32,051-604-7226,https://ananti.kr/ko/cove/CV0501,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=281&lang_cd=ko,,281,VisitBusanContent:attraction:281:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-343,,web_only_new,흐름과 소통의 연결고리 송상현광장,attraction,unknown,attraction,35.166397,129.06595,,상시,부산광역시 부산진구 중앙대로 지하 818(전포동),051-850-6081~4,https://www.bisco.or.kr/songsanghyeon/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=343&lang_cd=ko,,343,VisitBusanContent:attraction:343:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-361,,web_only_new,"니가 가라, 영화의 거리",attraction,unknown,attraction,35.154633,129.14278,,상시,부산광역시 해운대구 마린시티1로 91,,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=361&lang_cd=ko,,361,VisitBusanContent:attraction:361:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-347,,web_only_new,부처님의 세 가지 염원 삼광사,attraction,unknown,attraction,35.175694,129.04338,,상시,부산광역시 부산진구 초읍천로43번길 77,051-808-7111~5,http://www.samkwangsa.or.kr/index2.php,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=347&lang_cd=ko,,347,VisitBusanContent:attraction:347:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-290,,web_only_new,바다의 안녕을 기원하는 오랑대공원,attraction,unknown,attraction,35.205246,129.22583,,상시,부산 기장군 기장읍 시랑리 산1-18,,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=290&lang_cd=ko,,290,VisitBusanContent:attraction:290:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-458,,web_only_new,천년의 향기 선암사,attraction,unknown,attraction,35.176968,129.02771,,상시,부산광역시 부산진구 백양산로 138,051-803-7573,http://www.sunamsa.or.kr,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=458&lang_cd=ko,,458,VisitBusanContent:attraction:458:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-459,,web_only_new,운수사에 서면 낙동강이 내 품으로,attraction,unknown,attraction,35.18432,129.01346,,상시,부산광역시 사상구 모라로219번길 173,051-313-3300,http://www.woonsoosa.co.kr,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=459&lang_cd=ko,,459,VisitBusanContent:attraction:459:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-397,,web_only_new,뉴트로 감성 가득한 금강공원과 식물원,attraction,unknown,attraction,35.22047,129.07494,,금강공원 상시 ※ 금강식물원 2026. 1. 1.부 휴업(재개장 미정),부산 동래구 우장춘로 175-146 칠성암,051-860-7880(금강공원) 051-582-3284(식물원),https://www.bisco.or.kr/geumgangpark/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=397&lang_cd=ko,,397,VisitBusanContent:attraction:397:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-527,,web_only_new,열정과 에너지가 가득한 ‘작은부산’ 사직야구장,attraction,unknown,attraction,35.194107,129.06151,,홈페이지 참조,부산광역시 동래구 사직로 45,051-590-9000,http://www.giantsclub.com/html/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=527&lang_cd=ko,,527,VisitBusanContent:attraction:527:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-313,,web_only_new,어린이들의 교통안전교육은 구포어린이교통공원에서,attraction,unknown,attraction,35.200676,129.0009,,평일 10:00~18:00 (단체체험관람/16:00까지 입장가능) 주말(토요일) 10:00~13:00 (개별자유관람/12:00까지 입장가능),부산광역시 북구 낙동북로 687,051-309-4805~6,https://www.bsbukgu.go.kr/index.bsbukgu?menuCd=DOM_000000103001004001&cpath=,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=313&lang_cd=ko,,313,VisitBusanContent:attraction:313:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-298,,web_only_new,산복도로 전망대 누리바라기,attraction,unknown,attraction,35.09092,129.02019,,상시,부산광역시 서구 남부민동 50-40,051-240-4061,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=298&lang_cd=ko,,298,VisitBusanContent:attraction:298:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
busan-VB-456,,web_only_new,힐링이 필요한 날 대신공원,attraction,unknown,attraction,35.121544,129.01619,,상시,부산광역시 서구 대신공원로 37-18,051-860-7832,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=456&lang_cd=ko,,456,VisitBusanContent:attraction:456:ko,"{""title_ko"":""visitbusan"",""hours"":""visitbusan"",""address"":""visitbusan"",""latitude"":""visitbusan"",""image_url"":""none""}",direct,,
