source_key,content_type,uc_seq,language,title_ko,address,phone,lat,lon,hours,closed_days,external_official_url,representative_menu,image_url,category_label,language_available,parse_status,missing_required_fields,source_detail_url,collected_at
VisitBusanContent:food:1241:en,food,1241,en,PHOever Yum (포에버얌),"43, Munoseong-gil, Ilgwang-myeon",,35.282776,129.2583,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1241&lang_cd=en,2026-07-24T06:16:06.279Z
VisitBusanContent:food:1239:en,food,1239,en,Busan Jokbal (부산족발),"19-1, Gwangbok-ro, Jung-gu",,35.09956,129.02664,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1239&lang_cd=en,2026-07-24T06:16:07.240Z
VisitBusanContent:food:1238:en,food,1238,en,Solivo (솔리보),"#201, 21, Haesong 4-ro, Ilgwang-myeon",,35.26711,129.23145,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1238&lang_cd=en,2026-07-24T06:16:07.948Z
VisitBusanContent:food:1237:en,food,1237,en,Samsong Chobap (삼송초밥),"13, Gwangbok-ro 55beon-gil, Jung-gu",,35.099678,129.02986,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1237&lang_cd=en,2026-07-24T06:16:08.700Z
VisitBusanContent:food:1236:en,food,1236,en,Sarangdo Hoetjip (사랑도 횟집),"337-1, Chaseong-ro, Gijang-eup",,35.247726,129.21346,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1236&lang_cd=en,2026-07-24T06:16:09.412Z
VisitBusanContent:food:1232:en,food,1232,en,Baekkopsigye (배꼽시계),"63-14, Janggok-gil, Ilgwang-myeon",,35.30255,129.24944,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1232&lang_cd=en,2026-07-24T06:16:10.108Z
VisitBusanContent:food:1231:en,food,1231,en,Eoga Chobap (어가초밥),"41, Jagalchi-ro",,35.097214,129.02882,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1231&lang_cd=en,2026-07-24T06:16:10.811Z
VisitBusanContent:food:1230:en,food,1230,en,Mugunghwa,"5, Hwangnyeongsan-ro 8beon-gil",,35.14778,129.10925,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1230&lang_cd=en,2026-07-24T06:16:11.538Z
VisitBusanContent:food:1229:en,food,1229,en,Bonchamchi,"73, Haegwan-ro, Jung-gu",,35.10548,129.03526,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1229&lang_cd=en,2026-07-24T06:16:12.250Z
VisitBusanContent:food:1228:en,food,1228,en,"Royal Gyeongyangsik & Steak, Gwangan Branch","#201-203, 2F, 29, Millaksubyeon-ro",,35.153294,129.12462,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1228&lang_cd=en,2026-07-24T06:16:12.944Z
VisitBusanContent:food:1227:en,food,1227,en,Hwaguk Banjeom (화국반점),"3, Baeksan-gil, Jung-gu",,35.10253,129.0342,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1227&lang_cd=en,2026-07-24T06:16:13.666Z
VisitBusanContent:food:1226:en,food,1226,en,Nanpasen,"43, Namcheondong-ro 108beon-gil",,35.14674,129.11339,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1226&lang_cd=en,2026-07-24T06:16:14.382Z
VisitBusanContent:food:1225:en,food,1225,en,"Geumnang Hoetjip, Gwanalli Main Store (금랑횟집 광안리 본점)","6F, Marine Rich Building, 17-5 Gwanganhaebyeon-ro 344beon-gil",,35.155155,129.131,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1225&lang_cd=en,2026-07-24T06:16:15.084Z
VisitBusanContent:food:1223:en,food,1223,en,Ujeong Kkamangchon Dwaeji (우정까망촌돼지),"53, Jangnimbeongyeong-ro",,35.08081,128.97154,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1223&lang_cd=en,2026-07-24T06:16:15.781Z
VisitBusanContent:food:1222:en,food,1222,en,Matsarangchae (맛사랑채),"93-6, Eupnae-ro, Gijang-eup",,35.24538,129.2147,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1222&lang_cd=en,2026-07-24T06:16:16.472Z
VisitBusanContent:food:1221:en,food,1221,en,Manpo Milmyeon (만포밀면),"40, Chaseong-ro 322beon-gil, Gijang-eup",,35.245934,129.21597,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1221&lang_cd=en,2026-07-24T06:16:17.179Z
VisitBusanContent:food:1219:en,food,1219,en,Orihansang (오리한상),"2F, Jibong Building, 66, Myongjigukje9-ro",,35.097855,128.92471,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1219&lang_cd=en,2026-07-24T06:16:17.856Z
VisitBusanContent:food:1138:en,food,1138,en,Gaemijip Sindosi Branch (개미집신도시점),"51-5, Jwadong-ro 10beon-gil, Haeundae-gu",,35.167637,129.17154,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1138&lang_cd=en,2026-07-24T06:16:18.555Z
VisitBusanContent:food:1137:en,food,1137,en,Wonsanmyeonok,"56-8, Gwangbok-ro, Jung-gu",,35.098976,129.03105,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1137&lang_cd=en,2026-07-24T06:16:19.244Z
VisitBusanContent:food:1136:en,food,1136,en,Hamheung Bossam (함흥보쌈),"42, Namhang-ro, Yeongdo-gu",,35.08845,129.04108,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1136&lang_cd=en,2026-07-24T06:16:20.024Z
VisitBusanContent:food:1135:en,food,1135,en,Young Dough (영도우),"2, Jonaegi-ro 5beon-gil, Yeongdo-gu",,35.08781,129.06128,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1135&lang_cd=en,2026-07-24T06:16:20.749Z
VisitBusanContent:food:1133:en,food,1133,en,Donald Tteokbokki(도날드즉석떡볶이),"267, Kkumnamu-gil, Yeongdo-gu",,35.085815,129.04295,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1133&lang_cd=en,2026-07-24T06:16:21.484Z
VisitBusanContent:food:1132:en,food,1132,en,Dongwon Sutbul Galbi (동원 숯불 갈비),"9, Gwaseon-ro 276beon-gil, Yeonje-gu",,35.188595,129.09715,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1132&lang_cd=en,2026-07-24T06:16:22.199Z
VisitBusanContent:food:1121:en,food,1121,en,Sinheungbanjeom (신흥반점),"284-1, Chungmu-daero, Seo-gu",,35.09595,129.02463,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1121&lang_cd=en,2026-07-24T06:16:22.931Z
VisitBusanContent:food:1118:en,food,1118,en,Yeongjin Dwaeji Gukbap Main Branch,"39, Hasinbeonyeong-ro 157beon-gil, Saha-gu",,35.09664,128.95784,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1118&lang_cd=en,2026-07-24T06:16:23.699Z
VisitBusanContent:food:1117:en,food,1117,en,Yangpyeong Kalguksu (양평칼국수),"680-1, Da-daero, Saha-gu",,35.048454,128.967,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1117&lang_cd=en,2026-07-24T06:16:24.411Z
VisitBusanContent:food:1111:en,food,1111,en,Sosuin (소수인),"17, Gaya-daero 750beon-gil, Busanjin-gu",,35.156677,129.05383,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1111&lang_cd=en,2026-07-24T06:16:25.100Z
VisitBusanContent:food:1110:en,food,1110,en,Burger Shop (버거샵),"11, Dongcheon-ro 108beon-gil, Busan-jin-gu",,35.15856,129.06306,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1110&lang_cd=en,2026-07-24T06:16:25.807Z
VisitBusanContent:food:1108:en,food,1108,en,Danggammilmyeon (당감밀면),"B-1F, Samik Apt., 5, Danggam-ro, Busanjin-gu",,35.162247,129.03975,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1108&lang_cd=en,2026-07-24T06:16:26.492Z
VisitBusanContent:food:1107:en,food,1107,en,"Daom (Samjeong Tower Branch, Seomyeon) (다옴)","5th floor, Samjeong Tower, 672, Jungang-daero, Busanjin-gu",,35.152874,129.05957,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1107&lang_cd=en,2026-07-24T06:16:27.226Z
VisitBusanContent:food:1106:en,food,1106,en,Gonggamsikdang (공감식당),"81, Dongpyeong-ro, Busanjin-gu",,35.16551,129.03838,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1106&lang_cd=en,2026-07-24T06:16:27.932Z
VisitBusanContent:food:1104:en,food,1104,en,Pyeongsanok (평산옥),"26, Choryangjung-ro, Dong-gu",,35.114292,129.0371,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1104&lang_cd=en,2026-07-24T06:16:28.696Z
VisitBusanContent:food:1100:en,food,1100,en,Hopogalbi Munhyeon Branch (호포갈비 문현점),"359, Uam-ro, Nam-gu, Busan",,35.13401,129.06631,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1100&lang_cd=en,2026-07-24T06:16:29.418Z
VisitBusanContent:food:1099:en,food,1099,en,Yukmyeonjeong (명품외식 육면정),"329, Hwangnyeong-daero, Nam-gu",,35.148415,129.09482,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1099&lang_cd=en,2026-07-24T06:16:30.115Z
VisitBusanContent:food:1094:en,food,1094,en,Myeongjicheotjip (명지첫집),"18, Myeongji Gukje 6-ro 232beon-gil, Gangseo-gu",,35.095818,128.92444,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1094&lang_cd=en,2026-07-24T06:16:30.949Z
VisitBusanContent:food:1092:en,food,1092,en,Gwangmyeongjip (광명집),"458, Sinseon-ro, Nam-gu",,35.125664,129.10095,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=1092&lang_cd=en,2026-07-24T06:16:31.673Z
VisitBusanContent:food:974:en,food,974,en,Gwaebeop Jjukkumi (괘법쭈꾸미),"33, Gwangjang-ro 81beon-gil",,35.163906,128.98459,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=974&lang_cd=en,2026-07-24T06:16:33.107Z
VisitBusanContent:food:969:en,food,969,en,Pohang Gajami Mulhoe (포항가자미물회),"275-1, Sasang-ro",,35.169525,128.98228,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=969&lang_cd=en,2026-07-24T06:16:33.822Z
VisitBusanContent:food:966:en,food,966,en,Dongwon Jangsuchon,"#201, B, 117, Dongmae-ro, Saha-gu",,35.10194,128.97113,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=966&lang_cd=en,2026-07-24T06:16:34.524Z
VisitBusanContent:food:965:en,food,965,en,Pyeonuibang (편의방),"13, Daesingongwon-ro, Seo-gu",,35.11915,129.01625,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=965&lang_cd=en,2026-07-24T06:16:35.231Z
VisitBusanContent:food:964:en,food,964,en,Cheongjuk (청죽),"23, Mangyang-ro, Seo-gu",,35.11293,129.01305,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=964&lang_cd=en,2026-07-24T06:16:35.944Z
VisitBusanContent:food:963:en,food,963,en,Sikdang Toseong-dong (식당 토성동),"27, Gudeok-ro 124beon-gil, Seo-gu",,35.097954,129.02257,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=963&lang_cd=en,2026-07-24T06:16:36.645Z
VisitBusanContent:food:961:en,food,961,en,Mongsil Jongga Dwaejigukbap (몽실종가돼지국밥),"1F, 3, Kkachigogae-ro 197beon-gil, Seo-gu",,35.10019,129.01718,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=961&lang_cd=en,2026-07-24T06:16:37.351Z
VisitBusanContent:food:960:en,food,960,en,The 8ble Songdo Branch,"3F, 47, Chungmu-daero 34beon-gil, Seo-gu",,35.076706,129.01715,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=960&lang_cd=en,2026-07-24T06:16:38.064Z
VisitBusanContent:food:959:en,food,959,en,Hongokdang,"49, Namcheondong-ro 108beon-gil, Suyeong-gu",,35.146893,129.11392,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=959&lang_cd=en,2026-07-24T06:16:38.806Z
VisitBusanContent:food:958:en,food,958,en,Hamgyeong Myeonok (함경면옥),"21, Geumgok-daero, Buk-gu",,35.21178,129.00423,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=958&lang_cd=en,2026-07-24T06:16:39.516Z
VisitBusanContent:food:953:en,food,953,en,Sikdang Samseon (식당 3선),"112, Geumgok-daero, Buk-gu",,35.21927,129.00708,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=953&lang_cd=en,2026-07-24T06:16:40.225Z
VisitBusanContent:food:950:en,food,950,en,Gwangalli Eonyang  Bulgogi Busanjip,"32, Namcheonbada-ro, Suyeong-gu",,35.1479,129.11357,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=950&lang_cd=en,2026-07-24T06:16:40.936Z
VisitBusanContent:food:949:en,food,949,en,Beijing Bicycle (북경의 자전거),"14, Yongdang-ro 5beon-gil, Buk-gu",,35.230934,129.00957,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=949&lang_cd=en,2026-07-24T06:16:41.632Z
VisitBusanContent:food:944:en,food,944,en,Namchon (남촌),"14, Geumgok-daero 8beon-gil, Buk-gu",,35.21074,129.00595,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=944&lang_cd=en,2026-07-24T06:16:42.323Z
VisitBusanContent:food:942:en,food,942,en,Darijip (다리집),"No. 101, 70, Namcheonbada-ro 10beon-gil, Suyeong-gu",,35.146637,129.11076,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=942&lang_cd=en,2026-07-24T06:16:43.033Z
VisitBusanContent:food:936:en,food,936,en,Palmi Chobap (팔미초밥),"8, World cup-daero 119beon-gil, Yeonje-gu",,35.184906,129.0818,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=936&lang_cd=en,2026-07-24T06:16:43.754Z
VisitBusanContent:food:933:en,food,933,en,Otbada Jeonbok Samgyetang (옻바다 전복삼계탕),"16, World cup-daero 119beon-gil, Yeonje-gu",,35.18473,129.08128,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=933&lang_cd=en,2026-07-24T06:16:44.474Z
VisitBusanContent:food:929:en,food,929,en,Yeonsan Nakji Haemultang (연산낙지해물탕),"121, Gwajeong-ro, Yeonje-gu",,35.182316,129.10692,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=929&lang_cd=en,2026-07-24T06:16:45.244Z
VisitBusanContent:food:928:en,food,928,en,Bukgyeong (Beijing) (북경),"11, Jungang-daero 1076beon-gil, Yeonje-gu",,35.18377,129.08086,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=928&lang_cd=en,2026-07-24T06:16:45.952Z
VisitBusanContent:food:926:en,food,926,en,Dessert Cinema (디저트시네마),"32-1, Ssangmicheon-ro, Yeonje-gu",,35.176273,129.09052,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=926&lang_cd=en,2026-07-24T06:16:46.676Z
VisitBusanContent:food:920:en,food,920,en,Aether (에테르),"234, Jeoryeong-ro, Yeongdo-gu",,35.077286,129.04646,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=920&lang_cd=en,2026-07-24T06:16:47.395Z
VisitBusanContent:food:917:en,food,917,en,Seokhwajeong (석화정),"16-11, Dongsam-ro 42beon-gil, Yeongdo-gu",,35.07709,129.07228,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=917&lang_cd=en,2026-07-24T06:16:48.094Z
VisitBusanContent:food:904:en,food,904,en,Geumgang Mandu (금강만두),"11, Sajikbuk-ro 5beon-gil, Dongnae-gu",,35.196102,129.06027,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=904&lang_cd=en,2026-07-24T06:16:48.797Z
VisitBusanContent:food:899:en,food,899,en,Bomil Bindaeddeok (범일빈대떡),"519, Jungang-daero, Dong-gu",,35.139576,129.05621,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=899&lang_cd=en,2026-07-24T06:16:49.505Z
VisitBusanContent:food:893:en,food,893,en,Haenam Kimchi Sikdang (해남식당),"145, Bunpo-ro, Nam-gu Yongho-dong W Square",,35.134193,129.11122,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=893&lang_cd=en,2026-07-24T06:16:50.213Z
VisitBusanContent:food:890:en,food,890,en,Gawon (Oryukdo Island),"14, Baegunpo-ro, Nam-gu",,35.106773,129.11171,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=890&lang_cd=en,2026-07-24T06:16:50.920Z
VisitBusanContent:food:887:en,food,887,en,Dining Sen Busan (다이닝센 부산본점),"88, Yongho-ro, Nam-gu",,35.124435,129.11235,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=887&lang_cd=en,2026-07-24T06:16:51.623Z
VisitBusanContent:food:886:en,food,886,en,Gonguk (곤국),"51-1, Hwangnyeong-daero 74beon-gil, Nam-gu",,35.1477,129.06758,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=886&lang_cd=en,2026-07-24T06:16:52.335Z
VisitBusanContent:food:884:en,food,884,en,Tambok  (탐복),"31 Munoseong-gil, Ilgwang-eup, Gijang-gun",,35.282757,129.25768,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=884&lang_cd=en,2026-07-24T06:16:53.044Z
VisitBusanContent:food:877:en,food,877,en,Eolkeuni Sonkalguksu,"22, Chaseong-ro 417beon-gil, Gijang-eup, Gijang-gun",,35.255756,129.21614,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=877&lang_cd=en,2026-07-24T06:16:53.757Z
VisitBusanContent:food:872:en,food,872,en,Gupochon Guksu,"490, Geumsaem-ro, Geumjeong-gu",,35.266575,129.08475,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=872&lang_cd=en,2026-07-24T06:16:54.485Z
VisitBusanContent:food:865:en,food,865,en,BANCO (방코),"1st and 2nd Floor, 51 Saejinmok-gil, Gangseo-gu",,35.11546,128.92226,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=865&lang_cd=en,2026-07-24T06:16:55.268Z
VisitBusanContent:food:252:en,food,252,en,Hamgyeong Myeonok (함경면옥),"213, Chungnyeol-daero",,35.216976,129.08171,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=252&lang_cd=en,2026-07-24T06:16:55.948Z
VisitBusanContent:food:246:en,food,246,en,Halmae Gukbap (60년 전통 할매국밥),"4, Jungang-daero 533beon-gil, Dong-gu",,35.141018,129.05618,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=246&lang_cd=en,2026-07-24T06:16:56.698Z
VisitBusanContent:food:245:en,food,245,en,Choryang 1941 (초량 1941),"533-5, Mangyang-ro, Dong-gu",,35.11969,129.02942,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=245&lang_cd=en,2026-07-24T06:16:57.449Z
VisitBusanContent:food:242:en,food,242,en,Shinbarwon (신발원),"62, Daeyeong-ro 243beon-gil, Dong-gu",,35.114815,129.03873,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=242&lang_cd=en,2026-07-24T06:16:58.148Z
VisitBusanContent:food:239:en,food,239,en,Bong Sikdang (봉식당),"26, Oncheonjang-ro 119beon-gil, Dongnae-gu",,35.221752,129.08357,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=239&lang_cd=en,2026-07-24T06:16:58.862Z
VisitBusanContent:food:235:en,food,235,en,Naedang (내당),"Hotel Nongshim Annex, 23 Geumganggongwon-ro 20beon-gil, Dongnae-gu",,35.219814,129.08208,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=235&lang_cd=en,2026-07-24T06:16:59.623Z
VisitBusanContent:food:234:en,food,234,en,Seokhwa Hanjeongsik (석화한정식),"21, Jobang-ro",,35.13881,129.06189,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=234&lang_cd=en,2026-07-24T06:17:00.321Z
VisitBusanContent:food:218:en,food,218,en,Chowonbokguk (초원복국),"30, Hwangnyeong-daero, 492beon-gil, Nam-gu",,35.137794,129.10591,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=218&lang_cd=en,2026-07-24T06:17:01.056Z
VisitBusanContent:food:215:en,food,215,en,Yichungjip5649,"217, UN-ro, Nam-gu, Busan",,35.13028,129.10002,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=215&lang_cd=en,2026-07-24T06:17:01.813Z
VisitBusanContent:food:214:en,food,214,en,Silla Hoetjip (신라횟집),"2-4F, 16, Millaksubyeon-ro 7beon-gil, Suyeong-gu",,35.155254,129.12456,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=214&lang_cd=en,2026-07-24T06:17:02.548Z
VisitBusanContent:food:212:en,food,212,en,Vegenarang (베지나랑),"9F, Noble Sky, 9-32, Gwanganhaebyeon-ro 370beon-gil, Suyeong-gu",,35.156757,129.13426,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=212&lang_cd=en,2026-07-24T06:17:03.250Z
VisitBusanContent:food:208:en,food,208,en,Gugine Nakjibokkeum (국이네낙지볶음),"410, Yeonsu-ro, Suyeong-gu",,35.168022,129.11382,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=208&lang_cd=en,2026-07-24T06:17:03.968Z
VisitBusanContent:food:204:en,food,204,en,Ssangdungi  Dwaejigukbap  Main Store(쌍둥이돼지국밥 본점),"35-1, UN pyeonghwa-ro, Nam-gu",,35.13177,129.0923,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=204&lang_cd=en,2026-07-24T06:17:04.674Z
VisitBusanContent:food:203:en,food,203,en,Hanwoo Sootbul Yanggopchang (한우숯불양곱창),"385, Haeundaehaebyeon-ro, Haeundae-gu",,35.165897,129.17079,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=203&lang_cd=en,2026-07-24T06:17:05.429Z
VisitBusanContent:food:201:en,food,201,en,Pyeongan-do Jokbal (평안도족발),"14, Dalmaji-gil, Haeundae-gu",,35.161945,129.16637,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=201&lang_cd=en,2026-07-24T06:17:06.162Z
VisitBusanContent:food:200:en,food,200,en,Yennal Omakjip (옛날 오막집),"14 Gudeok-ro 274beon-gil, Seo-gu",,35.108913,129.0199,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=200&lang_cd=en,2026-07-24T06:17:06.875Z
VisitBusanContent:food:198:en,food,198,en,Sinchang Gukbap (신창국밥),"53, Bosu-daero, Seo-gu",,35.10093,129.02254,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=198&lang_cd=en,2026-07-24T06:17:07.600Z
VisitBusanContent:food:193:en,food,193,en,Zen Sushi (젠스시),"28-5, Daecheon-ro 42beon-gil, Haeundae-gu",,35.170803,129.17145,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=193&lang_cd=en,2026-07-24T06:17:08.335Z
VisitBusanContent:food:190:en,food,190,en,Halmae Bokguk (원조할매복국),"1, Dalmaji-gil 62beon-gil",,35.160915,129.17152,,,,,,my page,true,ok,image_url,https://www.visitbusan.net/en/index.do?menuCd=DOM_000000201002001000&uc_seq=190&lang_cd=en,2026-07-24T06:17:09.109Z
